"CHR","Map_Locus","POS","Description"
"MT","MT-ND6",14598,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14599,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14600,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14601,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14602,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14603,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14604,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14605,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14606,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14607,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14608,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14609,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14610,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14611,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14612,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14613,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14614,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14615,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14616,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14617,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14618,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14619,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14620,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14621,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14622,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14623,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14624,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14625,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14626,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14627,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14628,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14629,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14630,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14631,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14632,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14633,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14634,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14635,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14636,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14637,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14638,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14639,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14640,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14641,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14642,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14643,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14644,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14645,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14646,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14647,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14648,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14649,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14650,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14651,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14652,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14653,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14654,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14655,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14656,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14657,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14658,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14659,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14660,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14661,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14662,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14663,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14664,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14665,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14666,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14667,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14668,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14669,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14670,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14671,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14672,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-ND6",14673,"NADH dehydrogenase subunit 6;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14674,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14675,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14676,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14677,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14678,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14679,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14680,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14681,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14682,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14683,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14684,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14685,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14686,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14687,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14688,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14689,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14690,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14691,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14692,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14693,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14694,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14695,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14696,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14697,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14698,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14699,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14700,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14701,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14702,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14703,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14704,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14705,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14706,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14707,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14708,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14709,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14710,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14711,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14712,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14713,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14714,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14715,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14716,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14717,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14718,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14719,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14720,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14721,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14722,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
"MT","MT-TE",14723,"tRNA glutamic acid;membrane attachment site;Control Region, including Displacement Loop;7S DNA"
